arm,panel,step,condition,global_task_id,init_state_id,teacher_demo,video_ordinal,env_seed,policy_seed_root,success,steps
main,validation,2100,same_task_other,31,16,2,16,7,7,1,243
main,validation,2100,same_task_other,31,17,0,17,7,7,1,316
main,validation,2100,same_task_other,31,18,9,18,7,7,0,520
main,validation,2100,same_task_other,31,19,41,19,7,7,0,520
main,validation,2100,same_task_other,31,20,38,20,7,7,1,299
main,validation,2100,same_task_other,31,21,40,21,7,7,0,520
main,validation,2100,same_task_other,31,22,19,22,7,7,0,520
main,validation,2100,same_task_other,31,23,15,23,7,7,1,458
main,validation,2100,same_task_other,31,24,17,24,7,7,0,520
main,validation,2100,same_task_other,31,25,24,25,7,7,0,520
main,validation,2100,same_task_other,31,26,4,26,7,7,0,520
main,validation,2100,same_task_other,31,27,21,27,7,7,0,520
main,validation,2100,same_task_other,31,28,37,28,7,7,0,520
main,validation,2100,same_task_other,31,29,42,29,7,7,0,520
main,validation,2100,same_task_other,31,30,13,30,7,7,0,520
main,validation,2100,same_task_other,31,31,39,31,7,7,0,520
main,validation,2100,same_task_other,31,32,8,32,7,7,0,520
main,validation,2100,same_task_other,31,33,7,33,7,7,0,520
main,validation,2100,same_task_other,31,34,30,34,7,7,1,252
main,validation,2100,same_task_other,31,35,33,35,7,7,0,520
main,validation,2100,same_task_other,31,36,27,36,7,7,0,520
main,validation,2100,same_task_other,31,37,34,37,7,7,1,282
main,validation,2100,same_task_other,31,38,23,38,7,7,0,520
main,validation,2100,same_task_other,31,39,44,39,7,7,1,408
main,validation,2100,same_task_other,31,40,3,40,7,7,0,520
main,validation,2100,same_task_other,31,41,43,41,7,7,1,397
main,validation,2100,same_task_other,31,42,11,42,7,7,0,520
main,validation,2100,same_task_other,31,43,36,43,7,7,1,293
main,validation,2100,same_task_other,31,44,31,44,7,7,0,520
main,validation,2100,same_task_other,31,45,25,45,7,7,1,400
main,validation,2100,same_task_other,31,46,22,46,7,7,1,421
main,validation,2100,same_task_other,31,47,47,47,7,7,1,471
main,validation,2100,same_task_other,31,48,46,48,7,7,1,337
main,validation,2100,same_task_other,31,49,18,49,7,7,0,520
main,validation,2100,same_task_other,32,0,33,0,7,7,0,520
main,validation,2100,same_task_other,32,1,2,1,7,7,0,520
main,validation,2100,same_task_other,32,2,29,2,7,7,0,520
main,validation,2100,same_task_other,32,3,25,3,7,7,0,520
main,validation,2100,same_task_other,32,4,4,4,7,7,0,520
main,validation,2100,same_task_other,32,5,9,5,7,7,0,520
main,validation,2100,same_task_other,32,6,32,6,7,7,0,520
main,validation,2100,same_task_other,32,7,10,7,7,7,0,520
main,validation,2100,same_task_other,32,8,0,8,7,7,0,520
main,validation,2100,same_task_other,32,9,42,9,7,7,0,520
main,validation,2100,same_task_other,32,10,20,10,7,7,0,520
main,validation,2100,same_task_other,32,11,46,11,7,7,0,520
main,validation,2100,same_task_other,32,12,41,12,7,7,0,520
main,validation,2100,same_task_other,32,13,45,13,7,7,0,520
main,validation,2100,same_task_other,32,14,14,14,7,7,0,520
main,validation,2100,same_task_other,32,15,3,15,7,7,0,520
main,validation,2100,same_task_other,32,16,35,16,7,7,0,520
main,validation,2100,same_task_other,32,17,13,17,7,7,0,520
main,validation,2100,same_task_other,32,18,6,18,7,7,0,520
main,validation,2100,same_task_other,32,19,48,19,7,7,0,520
main,validation,2100,same_task_other,32,20,49,20,7,7,0,520
main,validation,2100,same_task_other,32,21,1,21,7,7,0,520
main,validation,2100,same_task_other,32,22,36,22,7,7,0,520
main,validation,2100,same_task_other,32,23,16,23,7,7,0,520
main,validation,2100,same_task_other,32,24,12,24,7,7,0,520
main,validation,2100,same_task_other,32,25,38,25,7,7,0,520
main,validation,2100,same_task_other,32,26,11,26,7,7,0,520
main,validation,2100,same_task_other,32,27,19,27,7,7,0,520
main,validation,2100,same_task_other,32,28,5,28,7,7,0,520
main,validation,2100,same_task_other,32,29,22,29,7,7,0,520
main,validation,2100,same_task_other,32,30,18,30,7,7,0,520
main,validation,2100,same_task_other,32,31,44,31,7,7,0,520
main,validation,2100,same_task_other,32,32,24,32,7,7,0,520
main,validation,2100,same_task_other,32,33,30,33,7,7,0,520
main,validation,2100,same_task_other,32,34,40,34,7,7,0,520
main,validation,2100,same_task_other,32,35,28,35,7,7,0,520
main,validation,2100,same_task_other,32,36,26,36,7,7,0,520
main,validation,2100,same_task_other,32,37,17,37,7,7,0,520
main,validation,2100,same_task_other,32,38,27,38,7,7,0,520
main,validation,2100,same_task_other,32,39,43,39,7,7,0,520
main,validation,2100,same_task_other,32,40,21,40,7,7,0,520
main,validation,2100,same_task_other,32,41,47,41,7,7,0,520
main,validation,2100,same_task_other,32,42,7,42,7,7,0,520
main,validation,2100,same_task_other,32,43,39,43,7,7,0,520
main,validation,2100,same_task_other,32,44,8,44,7,7,0,520
main,validation,2100,same_task_other,32,45,34,45,7,7,0,520
main,validation,2100,same_task_other,32,46,37,46,7,7,0,520
main,validation,2100,same_task_other,32,47,31,47,7,7,0,520
main,validation,2100,same_task_other,32,48,15,48,7,7,0,520
main,validation,2100,same_task_other,32,49,23,49,7,7,0,520
main,validation,2100,same_task_other,23,0,2,0,7,7,0,300
main,validation,2100,same_task_other,23,1,30,1,7,7,0,300
main,validation,2100,same_task_other,23,2,32,2,7,7,0,300
main,validation,2100,same_task_other,23,3,25,3,7,7,0,300
main,validation,2100,same_task_other,23,4,1,4,7,7,0,300
main,validation,2100,same_task_other,23,5,45,5,7,7,0,300
main,validation,2100,same_task_other,23,6,46,6,7,7,0,300
main,validation,2100,same_task_other,23,7,36,7,7,7,0,300
main,validation,2100,same_task_other,23,8,34,8,7,7,0,300
main,validation,2100,same_task_other,23,9,19,9,7,7,0,300
main,validation,2100,same_task_other,23,10,17,10,7,7,0,300
main,validation,2100,same_task_other,23,11,48,11,7,7,0,300
main,validation,2100,same_task_other,23,12,20,12,7,7,0,300
main,validation,2100,same_task_other,23,13,47,13,7,7,0,300
main,validation,2100,same_task_other,23,14,22,14,7,7,0,300
main,validation,2100,same_task_other,23,15,43,15,7,7,0,300
main,validation,2100,same_task_other,23,16,21,16,7,7,0,300
main,validation,2100,same_task_other,23,17,26,17,7,7,0,300
main,validation,2100,same_task_other,23,18,31,18,7,7,0,300
main,validation,2100,same_task_other,23,19,29,19,7,7,0,300
main,validation,2100,same_task_other,23,20,44,20,7,7,0,300
main,validation,2100,same_task_other,23,21,49,21,7,7,0,300
main,validation,2100,same_task_other,23,22,3,22,7,7,0,300
main,validation,2100,same_task_other,23,23,11,23,7,7,0,300
main,validation,2100,same_task_other,23,24,13,24,7,7,0,300
main,validation,2100,same_task_other,23,25,28,25,7,7,0,300
main,validation,2100,same_task_other,23,26,8,26,7,7,0,300
main,validation,2100,same_task_other,23,27,33,27,7,7,0,300
main,validation,2100,same_task_other,23,28,15,28,7,7,0,300
main,validation,2100,same_task_other,23,29,40,29,7,7,0,300
main,validation,2100,same_task_other,23,30,38,30,7,7,0,300
main,validation,2100,same_task_other,23,31,5,31,7,7,0,300
main,validation,2100,same_task_other,23,32,39,32,7,7,0,300
main,validation,2100,same_task_other,23,33,6,33,7,7,0,300
main,validation,2100,same_task_other,23,34,9,34,7,7,0,300
main,validation,2100,same_task_other,23,35,35,35,7,7,0,300
main,validation,2100,same_task_other,23,36,23,36,7,7,0,300
main,validation,2100,same_task_other,23,37,16,37,7,7,0,300
main,validation,2100,same_task_other,23,38,0,38,7,7,0,300
main,validation,2100,same_task_other,23,39,4,39,7,7,0,300
main,validation,2100,same_task_other,23,40,41,40,7,7,0,300
main,validation,2100,same_task_other,23,41,24,41,7,7,0,300
main,validation,2100,same_task_other,23,42,7,42,7,7,0,300
main,validation,2100,same_task_other,23,43,18,43,7,7,0,300
main,validation,2100,same_task_other,23,44,37,44,7,7,0,300
main,validation,2100,same_task_other,23,45,12,45,7,7,0,300
main,validation,2100,same_task_other,23,46,27,46,7,7,0,300
main,validation,2100,same_task_other,23,47,14,47,7,7,0,300
main,validation,2100,same_task_other,23,48,10,48,7,7,0,300
main,validation,2100,same_task_other,23,49,42,49,7,7,0,300
main,validation,2100,same_task_other,26,0,12,0,7,7,1,98
main,validation,2100,same_task_other,26,1,25,1,7,7,1,101
main,validation,2100,same_task_other,26,2,39,2,7,7,1,99
main,validation,2100,same_task_other,26,3,1,3,7,7,1,97
main,validation,2100,same_task_other,26,4,16,4,7,7,1,92
main,validation,2100,same_task_other,26,5,8,5,7,7,1,114
main,validation,2100,same_task_other,26,6,26,6,7,7,1,114
main,validation,2100,same_task_other,26,7,7,7,7,7,1,85
main,validation,2100,same_task_other,26,8,46,8,7,7,1,99
main,validation,2100,same_task_other,26,9,43,9,7,7,1,82
main,validation,2100,same_task_other,26,10,24,10,7,7,1,102
main,validation,2100,same_task_other,26,11,27,11,7,7,1,101
main,validation,2100,same_task_other,26,12,11,12,7,7,1,106
main,validation,2100,same_task_other,26,13,18,13,7,7,1,87
main,validation,2100,same_task_other,26,14,2,14,7,7,1,98
main,validation,2100,same_task_other,26,15,37,15,7,7,1,96
main,validation,2100,same_task_other,26,16,19,16,7,7,1,101
main,validation,2100,same_task_other,26,17,17,17,7,7,1,100
main,validation,2100,same_task_other,26,18,40,18,7,7,1,98
main,validation,2100,same_task_other,26,19,3,19,7,7,1,91
main,validation,2100,same_task_other,26,20,10,20,7,7,0,300
main,validation,2100,same_task_other,26,21,38,21,7,7,1,97
main,validation,2100,same_task_other,26,22,48,22,7,7,1,117
main,validation,2100,same_task_other,26,23,44,23,7,7,1,120
main,validation,2100,same_task_other,26,24,14,24,7,7,1,95
main,validation,2100,same_task_other,26,25,22,25,7,7,1,87
main,validation,2100,same_task_other,26,26,28,26,7,7,1,113
main,validation,2100,same_task_other,26,27,41,27,7,7,1,91
main,validation,2100,same_task_other,26,28,5,28,7,7,1,97
main,validation,2100,same_task_other,26,29,33,29,7,7,1,98
main,validation,2100,same_task_other,26,30,6,30,7,7,1,97
main,validation,2100,same_task_other,26,31,29,31,7,7,1,297
main,validation,2100,same_task_other,26,32,9,32,7,7,1,100
main,validation,2100,same_task_other,26,33,15,33,7,7,1,92
main,validation,2100,same_task_other,26,34,49,34,7,7,1,86
main,validation,2100,same_task_other,26,35,30,35,7,7,1,125
main,validation,2100,same_task_other,26,36,21,36,7,7,1,108
main,validation,2100,same_task_other,26,37,47,37,7,7,1,112
main,validation,2100,same_task_other,26,38,20,38,7,7,1,87
main,validation,2100,same_task_other,26,39,13,39,7,7,0,300
main,validation,2100,same_task_other,26,40,31,40,7,7,0,300
main,validation,2100,same_task_other,26,41,45,41,7,7,1,99
main,validation,2100,same_task_other,26,42,36,42,7,7,1,129
main,validation,2100,same_task_other,26,43,34,43,7,7,1,90
main,validation,2100,same_task_other,26,44,0,44,7,7,1,107
main,validation,2100,same_task_other,26,45,4,45,7,7,1,97
main,validation,2100,same_task_other,26,46,32,46,7,7,1,94
main,validation,2100,same_task_other,26,47,42,47,7,7,1,86
main,validation,2100,same_task_other,26,48,23,48,7,7,0,300
main,validation,2100,same_task_other,26,49,35,49,7,7,1,97
main,validation,2100,same_task_other,11,0,1,0,7,7,1,157
main,validation,2100,same_task_other,11,1,27,1,7,7,0,280
main,validation,2100,same_task_other,11,2,29,2,7,7,1,243
main,validation,2100,same_task_other,11,3,19,3,7,7,1,258
main,validation,2100,same_task_other,11,4,6,4,7,7,1,171
main,validation,2100,same_task_other,11,5,25,5,7,7,1,132
main,validation,2100,same_task_other,11,6,2,6,7,7,1,131
main,validation,2100,same_task_other,11,7,8,7,7,7,1,126
main,validation,2100,same_task_other,11,8,12,8,7,7,1,197
main,validation,2100,same_task_other,11,9,33,9,7,7,1,239
main,validation,2100,same_task_other,11,10,21,10,7,7,0,280
main,validation,2100,same_task_other,11,11,20,11,7,7,1,139
main,validation,2100,same_task_other,11,12,47,12,7,7,1,228
main,validation,2100,same_task_other,11,13,40,13,7,7,1,170
main,validation,2100,same_task_other,11,14,31,14,7,7,1,266
main,validation,2100,same_task_other,11,15,15,15,7,7,1,172
main,validation,2100,same_task_other,11,16,0,16,7,7,1,153
main,validation,2100,same_task_other,11,17,35,17,7,7,0,280
main,validation,2100,same_task_other,11,18,30,18,7,7,1,203
main,validation,2100,same_task_other,11,19,13,19,7,7,1,198
main,validation,2100,same_task_other,11,20,10,20,7,7,0,280
main,validation,2100,same_task_other,11,21,45,21,7,7,0,280
main,validation,2100,same_task_other,11,22,46,22,7,7,1,133
main,validation,2100,same_task_other,11,23,34,23,7,7,1,123
main,validation,2100,same_task_other,11,24,4,24,7,7,1,212
main,validation,2100,same_task_other,11,25,48,25,7,7,1,154
main,validation,2100,same_task_other,11,26,43,26,7,7,1,249
main,validation,2100,same_task_other,11,27,7,27,7,7,1,123
main,validation,2100,same_task_other,11,28,9,28,7,7,1,137
main,validation,2100,same_task_other,11,29,49,29,7,7,1,133
main,validation,2100,same_task_other,11,30,41,30,7,7,1,178
main,validation,2100,same_task_other,11,31,36,31,7,7,0,280
main,validation,2100,same_task_other,11,32,14,32,7,7,0,280
main,validation,2100,same_task_other,11,33,5,33,7,7,0,280
main,validation,2100,same_task_other,11,34,28,34,7,7,0,280
main,validation,2100,same_task_other,11,35,39,35,7,7,1,132
main,validation,2100,same_task_other,11,36,42,36,7,7,1,123
main,validation,2100,same_task_other,11,37,32,37,7,7,1,186
main,validation,2100,same_task_other,11,38,26,38,7,7,1,187
main,validation,2100,same_task_other,11,39,22,39,7,7,1,119
main,validation,2100,same_task_other,11,40,24,40,7,7,1,205
main,validation,2100,same_task_other,11,41,18,41,7,7,1,140
main,validation,2100,same_task_other,11,42,44,42,7,7,1,148
main,validation,2100,same_task_other,11,43,37,43,7,7,1,129
main,validation,2100,same_task_other,11,44,17,44,7,7,1,122
main,validation,2100,same_task_other,11,45,16,45,7,7,1,167
main,validation,2100,same_task_other,11,46,11,46,7,7,1,117
main,validation,2100,same_task_other,11,47,3,47,7,7,1,121
main,validation,2100,same_task_other,11,48,23,48,7,7,0,280
main,validation,2100,same_task_other,11,49,38,49,7,7,1,251
main,validation,2100,same_task_other,13,0,0,0,7,7,0,280
main,validation,2100,same_task_other,13,1,37,1,7,7,1,118
main,validation,2100,same_task_other,13,2,35,2,7,7,0,280
main,validation,2100,same_task_other,13,3,26,3,7,7,1,207
main,validation,2100,same_task_other,13,4,9,4,7,7,1,191
main,validation,2100,same_task_other,13,5,1,5,7,7,0,280
main,validation,2100,same_task_other,13,6,41,6,7,7,1,226
main,validation,2100,same_task_other,13,7,45,7,7,7,0,280
main,validation,2100,same_task_other,13,8,42,8,7,7,0,280
main,validation,2100,same_task_other,13,9,20,9,7,7,1,127
main,validation,2100,same_task_other,13,10,33,10,7,7,1,141
main,validation,2100,same_task_other,13,11,31,11,7,7,1,169
main,validation,2100,same_task_other,13,12,11,12,7,7,0,280
main,validation,2100,same_task_other,13,13,25,13,7,7,0,280
main,validation,2100,same_task_other,13,14,15,14,7,7,1,122
main,validation,2100,same_task_other,13,15,19,15,7,7,0,280
main,validation,2100,same_task_other,13,16,3,16,7,7,1,156
main,validation,2100,same_task_other,13,17,2,17,7,7,0,280
main,validation,2100,same_task_other,13,18,17,18,7,7,1,165
main,validation,2100,same_task_other,13,19,14,19,7,7,0,280
main,validation,2100,same_task_other,13,20,47,20,7,7,0,280
main,validation,2100,same_task_other,13,21,21,21,7,7,0,280
main,validation,2100,same_task_other,13,22,30,22,7,7,0,280
main,validation,2100,same_task_other,13,23,12,23,7,7,0,280
main,validation,2100,same_task_other,13,24,10,24,7,7,1,131
main,validation,2100,same_task_other,13,25,22,25,7,7,0,280
main,validation,2100,same_task_other,13,26,24,26,7,7,0,280
main,validation,2100,same_task_other,13,27,13,27,7,7,0,280
main,validation,2100,same_task_other,13,28,32,28,7,7,0,280
main,validation,2100,same_task_other,13,29,16,29,7,7,1,130
main,validation,2100,same_task_other,13,30,43,30,7,7,1,121
main,validation,2100,same_task_other,13,31,27,31,7,7,1,116
main,validation,2100,same_task_other,13,32,40,32,7,7,0,280
main,validation,2100,same_task_other,13,33,34,33,7,7,1,133
main,validation,2100,same_task_other,13,34,18,34,7,7,1,126
main,validation,2100,same_task_other,13,35,38,35,7,7,1,112
main,validation,2100,same_task_other,13,36,29,36,7,7,1,142
main,validation,2100,same_task_other,13,37,28,37,7,7,0,280
main,validation,2100,same_task_other,13,38,7,38,7,7,0,280
main,validation,2100,same_task_other,13,39,8,39,7,7,0,280
main,validation,2100,same_task_other,13,40,36,40,7,7,0,280
main,validation,2100,same_task_other,13,41,49,41,7,7,1,135
main,validation,2100,same_task_other,13,42,5,42,7,7,0,280
main,validation,2100,same_task_other,13,43,39,43,7,7,0,280
main,validation,2100,same_task_other,13,44,46,44,7,7,0,280
main,validation,2100,same_task_other,13,45,4,45,7,7,1,181
main,validation,2100,same_task_other,13,46,48,46,7,7,1,264
main,validation,2100,same_task_other,13,47,23,47,7,7,1,127
main,validation,2100,same_task_other,13,48,44,48,7,7,0,280
main,validation,2100,same_task_other,13,49,6,49,7,7,0,280
main,validation,2100,same_task_other,1,0,18,0,7,7,0,220
main,validation,2100,same_task_other,1,1,38,1,7,7,0,220
main,validation,2100,same_task_other,1,2,6,2,7,7,0,220
main,validation,2100,same_task_other,1,3,31,3,7,7,0,220
main,validation,2100,same_task_other,1,4,19,4,7,7,0,220
main,validation,2100,same_task_other,1,5,1,5,7,7,0,220
main,validation,2100,same_task_other,1,6,7,6,7,7,0,220
main,validation,2100,same_task_other,1,7,25,7,7,7,0,220
main,validation,2100,same_task_other,1,8,21,8,7,7,0,220
main,validation,2100,same_task_other,1,9,9,9,7,7,0,220
main,validation,2100,same_task_other,1,10,11,10,7,7,0,220
main,validation,2100,same_task_other,1,11,41,11,7,7,0,220
main,validation,2100,same_task_other,1,12,3,12,7,7,0,220
main,validation,2100,same_task_other,1,13,4,13,7,7,0,220
main,validation,2100,same_task_other,1,14,35,14,7,7,0,220
main,validation,2100,same_task_other,1,15,48,15,7,7,0,220
main,validation,2100,same_task_other,1,16,0,16,7,7,0,220
main,validation,2100,same_task_other,1,17,26,17,7,7,0,220
main,validation,2100,same_task_other,1,18,23,18,7,7,0,220
main,validation,2100,same_task_other,1,19,24,19,7,7,0,220
main,validation,2100,same_task_other,1,20,44,20,7,7,0,220
main,validation,2100,same_task_other,1,21,37,21,7,7,0,220
main,validation,2100,same_task_other,1,22,5,22,7,7,0,220
main,validation,2100,same_task_other,1,23,13,23,7,7,0,220
main,validation,2100,same_task_other,1,24,34,24,7,7,0,220
main,validation,2100,same_task_other,1,25,8,25,7,7,0,220
main,validation,2100,same_task_other,1,26,17,26,7,7,0,220
main,validation,2100,same_task_other,1,27,47,27,7,7,0,220
main,validation,2100,same_task_other,1,28,39,28,7,7,0,220
main,validation,2100,same_task_other,1,29,29,29,7,7,0,220
main,validation,2100,same_task_other,1,30,14,30,7,7,0,220
main,validation,2100,same_task_other,1,31,12,31,7,7,0,220
main,validation,2100,same_task_other,1,32,49,32,7,7,0,220
main,validation,2100,same_task_other,1,33,10,33,7,7,0,220
main,validation,2100,same_task_other,1,34,20,34,7,7,0,220
main,validation,2100,same_task_other,1,35,28,35,7,7,0,220
main,validation,2100,same_task_other,1,36,15,36,7,7,0,220
main,validation,2100,same_task_other,1,37,45,37,7,7,0,220
main,validation,2100,same_task_other,1,38,2,38,7,7,0,220
main,validation,2100,same_task_other,1,39,46,39,7,7,0,220
main,validation,2100,same_task_other,1,40,32,40,7,7,0,220
main,validation,2100,same_task_other,1,41,22,41,7,7,0,220
main,validation,2100,same_task_other,1,42,43,42,7,7,0,220
main,validation,2100,same_task_other,1,43,36,43,7,7,0,220
main,validation,2100,same_task_other,1,44,40,44,7,7,0,220
main,validation,2100,same_task_other,1,45,27,45,7,7,0,220
main,validation,2100,same_task_other,1,46,33,46,7,7,0,220
main,validation,2100,same_task_other,1,47,42,47,7,7,0,220
main,validation,2100,same_task_other,1,48,16,48,7,7,0,220
main,validation,2100,same_task_other,1,49,30,49,7,7,0,220
main,validation,2100,same_task_other,3,0,19,0,7,7,1,129
main,validation,2100,same_task_other,3,1,3,1,7,7,1,107
main,validation,2100,same_task_other,3,2,10,2,7,7,1,102
main,validation,2100,same_task_other,3,3,33,3,7,7,1,113
main,validation,2100,same_task_other,3,4,24,4,7,7,0,220
main,validation,2100,same_task_other,3,5,25,5,7,7,1,118
main,validation,2100,same_task_other,3,6,31,6,7,7,0,220
main,validation,2100,same_task_other,3,7,5,7,7,7,1,108
main,validation,2100,same_task_other,3,8,0,8,7,7,0,220
main,validation,2100,same_task_other,3,9,18,9,7,7,1,151
main,validation,2100,same_task_other,3,10,38,10,7,7,1,140
main,validation,2100,same_task_other,3,11,22,11,7,7,1,102
main,validation,2100,same_task_other,3,12,16,12,7,7,1,120
main,validation,2100,same_task_other,3,13,46,13,7,7,0,220
main,validation,2100,same_task_other,3,14,41,14,7,7,1,133
main,validation,2100,same_task_other,3,15,27,15,7,7,1,92
main,validation,2100,same_task_other,3,16,11,16,7,7,0,220
main,validation,2100,same_task_other,3,17,32,17,7,7,1,105
main,validation,2100,same_task_other,3,18,36,18,7,7,1,110
main,validation,2100,same_task_other,3,19,6,19,7,7,1,94
main,validation,2100,same_task_other,3,20,23,20,7,7,0,220
main,validation,2100,same_task_other,3,21,47,21,7,7,1,133
main,validation,2100,same_task_other,3,22,45,22,7,7,0,220
main,validation,2100,same_task_other,3,23,1,23,7,7,1,155
main,validation,2100,same_task_other,3,24,20,24,7,7,1,113
main,validation,2100,same_task_other,3,25,12,25,7,7,0,220
main,validation,2100,same_task_other,3,26,49,26,7,7,1,112
main,validation,2100,same_task_other,3,27,39,27,7,7,1,144
main,validation,2100,same_task_other,3,28,37,28,7,7,0,220
main,validation,2100,same_task_other,3,29,40,29,7,7,1,103
main,validation,2100,same_task_other,3,30,26,30,7,7,1,136
main,validation,2100,same_task_other,3,31,17,31,7,7,0,220
main,validation,2100,same_task_other,3,32,21,32,7,7,1,107
main,validation,2100,same_task_other,3,33,14,33,7,7,0,220
main,validation,2100,same_task_other,3,34,48,34,7,7,1,149
main,validation,2100,same_task_other,3,35,44,35,7,7,0,220
main,validation,2100,same_task_other,3,36,34,36,7,7,1,122
main,validation,2100,same_task_other,3,37,8,37,7,7,1,109
main,validation,2100,same_task_other,3,38,42,38,7,7,1,115
main,validation,2100,same_task_other,3,39,2,39,7,7,1,102
main,validation,2100,same_task_other,3,40,13,40,7,7,0,220
main,validation,2100,same_task_other,3,41,7,41,7,7,0,220
main,validation,2100,same_task_other,3,42,9,42,7,7,1,106
main,validation,2100,same_task_other,3,43,15,43,7,7,1,107
main,validation,2100,same_task_other,3,44,43,44,7,7,0,220
main,validation,2100,same_task_other,3,45,28,45,7,7,1,95
main,validation,2100,same_task_other,3,46,35,46,7,7,0,220
main,validation,2100,same_task_other,3,47,30,47,7,7,0,220
main,validation,2100,same_task_other,3,48,29,48,7,7,0,220
main,validation,2100,same_task_other,3,49,4,49,7,7,1,141
ablation,validation,2100,same_task_other,31,0,14,0,7,7,0,520
ablation,validation,2100,same_task_other,31,1,26,1,7,7,0,520
ablation,validation,2100,same_task_other,31,2,20,2,7,7,0,520
ablation,validation,2100,same_task_other,31,3,49,3,7,7,1,412
ablation,validation,2100,same_task_other,31,4,32,4,7,7,0,520
ablation,validation,2100,same_task_other,31,5,35,5,7,7,0,520
ablation,validation,2100,same_task_other,31,6,1,6,7,7,1,307
ablation,validation,2100,same_task_other,31,7,28,7,7,7,0,520
ablation,validation,2100,same_task_other,31,8,48,8,7,7,1,480
ablation,validation,2100,same_task_other,31,9,12,9,7,7,0,520
ablation,validation,2100,same_task_other,31,10,16,10,7,7,1,434
ablation,validation,2100,same_task_other,31,11,45,11,7,7,1,302
ablation,validation,2100,same_task_other,31,12,6,12,7,7,0,520
ablation,validation,2100,same_task_other,31,13,10,13,7,7,1,374
ablation,validation,2100,same_task_other,31,14,29,14,7,7,0,520
ablation,validation,2100,same_task_other,31,15,5,15,7,7,0,520
ablation,validation,2100,same_task_other,31,16,2,16,7,7,1,308
ablation,validation,2100,same_task_other,31,17,0,17,7,7,0,520
ablation,validation,2100,same_task_other,31,18,9,18,7,7,0,520
ablation,validation,2100,same_task_other,31,19,41,19,7,7,0,520
ablation,validation,2100,same_task_other,31,20,38,20,7,7,0,520
ablation,validation,2100,same_task_other,31,21,40,21,7,7,0,520
ablation,validation,2100,same_task_other,31,22,19,22,7,7,1,410
ablation,validation,2100,same_task_other,31,23,15,23,7,7,0,520
ablation,validation,2100,same_task_other,31,24,17,24,7,7,0,520
ablation,validation,2100,same_task_other,31,25,24,25,7,7,0,520
ablation,validation,2100,same_task_other,31,26,4,26,7,7,1,362
ablation,validation,2100,same_task_other,31,27,21,27,7,7,1,375
ablation,validation,2100,same_task_other,31,28,37,28,7,7,0,520
ablation,validation,2100,same_task_other,31,29,42,29,7,7,1,349
ablation,validation,2100,same_task_other,31,30,13,30,7,7,0,520
ablation,validation,2100,same_task_other,31,31,39,31,7,7,0,520
ablation,validation,2100,same_task_other,31,32,8,32,7,7,0,520
ablation,validation,2100,same_task_other,31,33,7,33,7,7,0,520
ablation,validation,2100,same_task_other,31,34,30,34,7,7,1,472
ablation,validation,2100,same_task_other,31,35,33,35,7,7,0,520
ablation,validation,2100,same_task_other,31,36,27,36,7,7,1,410
ablation,validation,2100,same_task_other,31,37,34,37,7,7,1,307
ablation,validation,2100,same_task_other,31,38,23,38,7,7,0,520
ablation,validation,2100,same_task_other,31,39,44,39,7,7,0,520
ablation,validation,2100,same_task_other,31,40,3,40,7,7,1,430
ablation,validation,2100,same_task_other,31,41,43,41,7,7,0,520
ablation,validation,2100,same_task_other,31,42,11,42,7,7,0,520
ablation,validation,2100,same_task_other,31,43,36,43,7,7,1,356
ablation,validation,2100,same_task_other,31,44,31,44,7,7,0,520
ablation,validation,2100,same_task_other,31,45,25,45,7,7,1,404
ablation,validation,2100,same_task_other,31,46,22,46,7,7,1,332
ablation,validation,2100,same_task_other,31,47,47,47,7,7,1,509
ablation,validation,2100,same_task_other,31,48,46,48,7,7,1,312
ablation,validation,2100,same_task_other,31,49,18,49,7,7,0,520
ablation,validation,2100,same_task_other,32,0,33,0,7,7,0,520
ablation,validation,2100,same_task_other,32,1,2,1,7,7,0,520
ablation,validation,2100,same_task_other,32,2,29,2,7,7,0,520
ablation,validation,2100,same_task_other,32,3,25,3,7,7,0,520
ablation,validation,2100,same_task_other,32,4,4,4,7,7,0,520
ablation,validation,2100,same_task_other,32,5,9,5,7,7,0,520
ablation,validation,2100,same_task_other,32,6,32,6,7,7,0,520
ablation,validation,2100,same_task_other,32,7,10,7,7,7,0,520
ablation,validation,2100,same_task_other,32,8,0,8,7,7,0,520
ablation,validation,2100,same_task_other,32,9,42,9,7,7,0,520
ablation,validation,2100,same_task_other,32,10,20,10,7,7,0,520
ablation,validation,2100,same_task_other,32,11,46,11,7,7,0,520
ablation,validation,2100,same_task_other,32,12,41,12,7,7,0,520
ablation,validation,2100,same_task_other,32,13,45,13,7,7,0,520
ablation,validation,2100,same_task_other,32,14,14,14,7,7,0,520
ablation,validation,2100,same_task_other,32,15,3,15,7,7,0,520
ablation,validation,2100,same_task_other,32,16,35,16,7,7,0,520
ablation,validation,2100,same_task_other,32,17,13,17,7,7,0,520
ablation,validation,2100,same_task_other,32,18,6,18,7,7,0,520
ablation,validation,2100,same_task_other,32,19,48,19,7,7,0,520
ablation,validation,2100,same_task_other,32,20,49,20,7,7,0,520
ablation,validation,2100,same_task_other,32,21,1,21,7,7,0,520
ablation,validation,2100,same_task_other,32,22,36,22,7,7,0,520
ablation,validation,2100,same_task_other,32,23,16,23,7,7,0,520
ablation,validation,2100,same_task_other,32,24,12,24,7,7,0,520
