suite,task_id,split_role,language,init_state_id,env_seed,policy_seed_root,policy_noise_seeds,success,steps,wall_seconds,finished_at,stage_predicates,occupancy_trajectory,horizon_writer_lora,asset,panel,global_task_id,old_writer_unseen_auxiliary,paired_teacher_demo
libero_90,3,meta_train,put the butter at the back in the top drawer of the cabinet and close it,2,7,7,"[8949149783415477956,4516295665246213560,2052271694247586027,9011631737548241417,97854790008320753,451153564187916741,7478978813103900898,6827742394449694272,5265033022042814656,4779545910765386669,7291454868160903245,3532146457711357421,515814491144078332,5353791895988005663,9177168810835222914,1461779550137009919,5217533246683209881,1110883722056685302,2303758629452565078,4169525421616883259,5762972253255117270,4794296292723991611,8831835289473304312,1882595891243347702,6381697104859554636,6596537141792510128,2562888767021537259,1324141186910733951,2559933900609270726,6369406974844891187,1715250129649892035,6730461007539867397,4516266053431266601,1987629881003342778,1366942092025472909,1738107904990757080,878724989845806844,1908349298537296261,591494065079378071,1667493261491008833,1698506524855950881,2094966695086682028,2684680598303409598,3682240701770333893]",True,216,39.3495514690876,42.50465880613774,"{""ever_satisfied"":[true,true],""final_satisfied"":[true,true],""peak_satisfied_count"":2,""predicates"":[[""in"",""butter_2"",""wooden_cabinet_1_top_region""],[""close"",""wooden_cabinet_1_top_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[true,false],""step"":153},{""satisfied"":[true,true],""step"":216}]}","{""bytes"":69414127,""path"":""<writer-stability-study>/rollouts/e1/O1500/trajectories/libero_90_task_03_state_002.pt"",""replans"":44}","{""asset"":""O1500"",""checkpoint_selection_use"":false,""global_task_id"":43,""init_state_id"":2,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":3,""teacher_demo"":2,""teacher_raw_frames"":192,""teacher_sampled_frames"":40,""test_use"":false}",O1500,train,43,True,2
libero_90,3,meta_train,put the butter at the back in the top drawer of the cabinet and close it,3,7,7,"[7651768545572637715,6161840396780171273,7420522035630377698,4813783927730722896,504440707359276581,6188150381031820380,1223803399051135748,9071052554598033143,2396889014121382845,4714588644222333176,8479653659298575339,7855191326611046952,8815148813862802069,5001768183440279061,7178059187328081817,3968136500852849457,1185203120713699143,6942352699286990126,2176170967586434151,897921513238953363,1064161261037201245,5237896237038674831,7314659813647221297,1738801032116300039,6333181731290128289,8111096248653864716,5003384711985266267,419656461522239408,1660339732341947286,640093438282713766,7788775845966152494,4395353035831801662,2702145275747755233,2478275201709502044,3414601058040419149,5628831860810843744,8179241931287249360,4384360308685891379,1647073478254193420,5300336582738035862,1707240472372049738,8555722480350531284,2310659398203273432,9048205864033033145,8911773768155820710,1594757096113566070,8765477809766249420,927796054540556582,5209680230217350051,5663034754363408693,3325553221129360027,4762867061123225849,6921241689805806562,7755223804378528285,5368172492863229683,8931477689438513573,1944014871362582973,6137897178122354738,6071279996517879672,8573162128574337905,4456203530398862133,565884713441670535,7367099577152033098,5357933737869570371,4507099469149128442,7393250786646016222,9195009500076863472,5762114947566821924,2028477200131848310,234110851245264827,948152031683757950,6997362678454334468,9125825077918176083,5831993327393128284,2186898617000543732,3762920398732679823,4086351856774511542,4994099176546202,927571300576104095,3435876652092943663]",False,400,71.5841547367163,75.56304014613852,"{""ever_satisfied"":[false,true],""final_satisfied"":[false,true],""peak_satisfied_count"":1,""predicates"":[[""in"",""butter_2"",""wooden_cabinet_1_top_region""],[""close"",""wooden_cabinet_1_top_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[false,true],""step"":195}]}","{""bytes"":126206679,""path"":""<writer-stability-study>/rollouts/e1/O1500/trajectories/libero_90_task_03_state_003.pt"",""replans"":80}","{""asset"":""O1500"",""checkpoint_selection_use"":false,""global_task_id"":43,""init_state_id"":3,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":3,""teacher_demo"":3,""teacher_raw_frames"":204,""teacher_sampled_frames"":42,""test_use"":false}",O1500,train,43,True,3
libero_90,56,meta_train,pick up the butter and put it in the tray,0,7,7,"[2226032360068530699,4551069448295705575,6713942495031054896,1662112725463687164,373361830260579180,8292647550689012877,8436317902454726093,8501378697313634874,8124132530273666966,5638917457186611740,1059257555335924615,6416102671014831190,8457364500328720160,2622895026754486846]",True,66,14.698475165758282,15.710459136869758,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""in"",""butter_1"",""wooden_tray_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":66}]}","{""bytes"":22087105,""path"":""<writer-stability-study>/rollouts/e1/O1500/trajectories/libero_90_task_56_state_000.pt"",""replans"":14}","{""asset"":""O1500"",""checkpoint_selection_use"":false,""global_task_id"":96,""init_state_id"":0,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":56,""teacher_demo"":0,""teacher_raw_frames"":103,""teacher_sampled_frames"":22,""test_use"":false}",O1500,train,96,True,0
libero_90,56,meta_train,pick up the butter and put it in the tray,1,7,7,"[8119243783633441076,7282820214086490810,2177062340765572968,6644618112071839899,5016145634526778955,8353232097943047893,2133318581563068807,1193810775646674988,1967520375173541613,6912678257968729808,7997292861180836513,5121747281817651262,2063515351896371617,7102316997633699308,6015033311259852099,5178981702938774623,3469980291986919451,1674122639287342837,3185747952627351450,1065956918623959191,3199580067103336050,4382962611759648082,8191405247249046792,2936695958337940016,2775227383321427812,6136069204063448546,4101139518457760775,3598820477494522188,3965337603063869777,7372624707383658714,4313280016330537599,1995965039669945177,4603644842749468025,6884017475770369394,7217432697158142430,5686645984206238313,5905973378916864177,5364460471758985150,1320253687758001774,2206615404040734473,6174521659634714870,1285745764834757429,3746049688618037041,4398790616699560720,7605304090562535663,6416183117190387298,8121857453285752986,4864939637493274227,115727093342577479,1333167760254945918,5910468028782571559,5856232554334683085,8562653304205502460,55045476816398248,8349004237745614282,2372308783658830972,4530359531358903685,3971074643149214239,7359960156630588487,3467657856359421240,4941429171463781747,6728861615797011590,2668790930609012787,7143632704417995947,2263388254370575862,451692013445196796,2761359631473751153,8674510859926899308,1720371447103127149,3374018538232701798,6264112690154700994,5970199023843899027,3700201575897200363,6681929208717455228,750050839008582971,4942171817459614435,7276935903216417088,4312913681929724610,5765680812330297965,1903298168828571826]",False,400,42.4816128751263,44.621324823237956,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""in"",""butter_1"",""wooden_tray_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":126206679,""path"":""<writer-stability-study>/rollouts/e1/O1500/trajectories/libero_90_task_56_state_001.pt"",""replans"":80}","{""asset"":""O1500"",""checkpoint_selection_use"":false,""global_task_id"":96,""init_state_id"":1,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":56,""teacher_demo"":1,""teacher_raw_frames"":108,""teacher_sampled_frames"":23,""test_use"":false}",O1500,train,96,True,1
libero_90,56,meta_train,pick up the butter and put it in the tray,2,7,7,"[7234180509893824851,6310507223367765090,2683934427194017610,4843992076099089488,1019506394356440934,8391660553961747888,8631660344062088826,2392418923097458593,3900827321541831712,1796500273437089249,4631756417972979186,3162045824954048393,460397104113602643,6237318617792474962]",True,67,13.255301984027028,16.35026357881725,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""in"",""butter_1"",""wooden_tray_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":67}]}","{""bytes"":22087105,""path"":""<writer-stability-study>/rollouts/e1/O1500/trajectories/libero_90_task_56_state_002.pt"",""replans"":14}","{""asset"":""O1500"",""checkpoint_selection_use"":false,""global_task_id"":96,""init_state_id"":2,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":56,""teacher_demo"":2,""teacher_raw_frames"":104,""teacher_sampled_frames"":22,""test_use"":false}",O1500,train,96,True,2
libero_90,56,meta_train,pick up the butter and put it in the tray,3,7,7,"[170087714640543084,6192430205628314174,3785706859865600201,4350491489006068677,4042284879221296836,1060268680401951589,7829540551696787724,8687952669361346111,8232784802571372944,8401120800963912051,3045956571281696393,1674775945616819263,5155415576533198861,1487892492867891826]",True,68,12.713337888941169,16.75035929493606,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""in"",""butter_1"",""wooden_tray_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":68}]}","{""bytes"":22087105,""path"":""<writer-stability-study>/rollouts/e1/O1500/trajectories/libero_90_task_56_state_003.pt"",""replans"":14}","{""asset"":""O1500"",""checkpoint_selection_use"":false,""global_task_id"":96,""init_state_id"":3,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":56,""teacher_demo"":3,""teacher_raw_frames"":118,""teacher_sampled_frames"":25,""test_use"":false}",O1500,train,96,True,3
libero_90,11,meta_train,open the top drawer of the cabinet,0,7,7,"[630782732335034883,6026432842081904552,6524467843279089035,2832974847133539923,3712237888180262324,7764635933513163748,5392396175869152056,576873571776139937,8085551288014324177,7540017627369803160,4402450519752017817,2619174142822074804,5407307873602349877,7695738410394683309,7270356220009591556]",True,75,17.921692446805537,19.058855583891273,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""open"",""wooden_cabinet_1_top_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":75}]}","{""bytes"":23664662,""path"":""<writer-stability-study>/rollouts/e1/O1500/trajectories/libero_90_task_11_state_000.pt"",""replans"":15}","{""asset"":""O1500"",""checkpoint_selection_use"":false,""global_task_id"":51,""init_state_id"":0,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":11,""teacher_demo"":0,""teacher_raw_frames"":64,""teacher_sampled_frames"":14,""test_use"":false}",O1500,train,51,True,0
libero_90,11,meta_train,open the top drawer of the cabinet,1,7,7,"[6298808731842278907,3013204293704977845,9189069004249137474,845583777739958146,9030615313103130585,2581358113206011979,2601714929015656098,6650581985665358239,6391224073264308071,853340919727540610,8650808421510180083,2137829193316400796,4645934200882659142,3489194163712655402,2127207147380454471,7239820938985808702,6924600094782458681]",True,84,18.856538832187653,21.244817352853715,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""open"",""wooden_cabinet_1_top_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":84}]}","{""bytes"":26819776,""path"":""<writer-stability-study>/rollouts/e1/O1500/trajectories/libero_90_task_11_state_001.pt"",""replans"":17}","{""asset"":""O1500"",""checkpoint_selection_use"":false,""global_task_id"":51,""init_state_id"":1,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":11,""teacher_demo"":1,""teacher_raw_frames"":74,""teacher_sampled_frames"":16,""test_use"":false}",O1500,train,51,True,1
libero_90,11,meta_train,open the top drawer of the cabinet,2,7,7,"[3375586953795871816,6540863717489992837,7430055551849303864,8134012293363076797,3714036907699906594,7386321111033214766,1451376578072328503,5824043827698211199,8068939483355572678,5888769325737281374,3697614202982200711,6142214362425664214,4527121286668526954,1093549618043157551,7791972639932061544,1947402124876118331,6045994409155208777]",True,82,17.334464674349874,20.898696253076196,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""open"",""wooden_cabinet_1_top_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":82}]}","{""bytes"":26819776,""path"":""<writer-stability-study>/rollouts/e1/O1500/trajectories/libero_90_task_11_state_002.pt"",""replans"":17}","{""asset"":""O1500"",""checkpoint_selection_use"":false,""global_task_id"":51,""init_state_id"":2,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":11,""teacher_demo"":2,""teacher_raw_frames"":73,""teacher_sampled_frames"":16,""test_use"":false}",O1500,train,51,True,2
libero_90,11,meta_train,open the top drawer of the cabinet,3,7,7,"[5927523002705313685,6859320936255371985,714912688593426275,7686389076829316129,6585663702645685391,6620927141701277563,4923785797087663924,4435243913530943072,4455484930612895840,8527363840732546432,6574760021758334646,1370865792643822670,3408381442789492909,7947214985801762444,7771133274317174576,4579270938642855594,461168451789984404,4862732175856017877]",True,88,17.359199658036232,22.253765573725104,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""open"",""wooden_cabinet_1_top_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":88}]}","{""bytes"":28397333,""path"":""<writer-stability-study>/rollouts/e1/O1500/trajectories/libero_90_task_11_state_003.pt"",""replans"":18}","{""asset"":""O1500"",""checkpoint_selection_use"":false,""global_task_id"":51,""init_state_id"":3,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":11,""teacher_demo"":3,""teacher_raw_frames"":71,""teacher_sampled_frames"":15,""test_use"":false}",O1500,train,51,True,3
